"full.date","ID","Total_hits","Diff_logger","Rhodo","Logstump","cover","Bamboo","Distance","Distance20","Act_time","Activity","Activity20","Moon","Sex","season","season.n","datalog","trap"
2011-01-19,"M295",2,1,1,0,1,0,0,0,12.0666666666667,0,0,98.9,"M","NBS",3,10,0.5
2011-01-20,"M234",2,1,0,2.71637419283062,0,0,0,20,35.15,0,0.568990042674253,99.9,"F","NBS",3,10,0.5
2011-01-20,"M278",7,3,1,0.226309894156178,1,0,228.860510550156,248.860510550156,338.116666666667,0.676868469118615,0.736019649677593,99.9,"M","NBS",3,10,0.5
2011-01-20,"M279",6,5,0.5,0.771547546137737,0.5,0,115.801474154789,135.801474154789,567.383333333333,0.204097419419186,0.239346956769009,99.9,"F","NBS",3,10,0.5
2011-01-20,"M295",3,1,1,0,1,0,0,40,88.6833333333333,0,0.451043037023116,99.9,"M","NBS",3,10,0.5
2011-01-21,"M279",2,2,1,0.348411791851105,1,0,58.9406481131655,58.9406481131655,137.95,0.427260950439764,0.427260950439764,98.4,"F","NBS",3,10,0.5
2011-01-21,"M295",1,1,1,0,1,0,0,0,0,0,0,98.4,"M","NBS",3,10,0.5
2011-01-23,"M431",1,1,0,0.215464278158995,0,0,0,0,0,0,0,87.7,"M","NBS",3,10,0.5
2011-01-23,"M433",2,1,0,0.215464278158995,0,0,0,20,25.5666666666667,0,0.782268578878748,87.7,"M","NBS",3,10,0.5
2011-01-23,"M451",1,1,0,0.215464278158995,0,0,0,0,0,0,0,87.7,"M","NBS",3,10,0.5
2011-01-24,"M234",7,4,0.571428571428571,0.404558763559642,0.571428571428571,0,160.743667064663,200.743667064663,202,0.795760728042887,0.993780530023085,79,"F","NBS",3,10,0.5
2011-01-24,"M278",3,2,1,0,1,0,27.459060435492,47.459060435492,100.7,0.27268183153418,0.471291563411042,79,"M","NBS",3,10,0.5
2011-01-24,"M279",5,4,0.6,0.490108264382575,0.6,0,182.249859097901,182.249859097901,335.883333333333,0.542598697259665,0.542598697259665,79,"F","NBS",3,10,0.5
2011-01-24,"M280",5,2,0.6,0.072489484340574,0.6,0,236.237168963734,236.237168963734,217,1.08865054821997,1.08865054821997,79,"M","NBS",3,10,0.5
2011-01-24,"M295",2,2,1,0.994010372066705,1,0,46.7546789102438,46.7546789102438,51.7333333333333,0.903763123265023,0.903763123265023,79,"M","NBS",3,10,0.5
2011-01-24,"M431",2,1,0,0.215464278158995,0,0,0,20,40.2666666666667,0,0.496688741721854,79,"M","NBS",3,10,0.5
2011-01-24,"M433",1,1,0,0.215464278158995,0,0,0,0,0,0,0,79,"M","NBS",3,10,0.5
2011-01-25,"M234",7,4,0.142857142857143,0.307183529400001,0.142857142857143,0,210.696689405227,230.696689405227,362.366666666667,0.581446111871661,0.636638826433339,68.7,"F","NBS",3,10,0.5
2011-01-25,"M278",13,8,0.615384615384615,0.20501091500127,0.615384615384615,0,588.500312021869,608.500312021869,547.683333333333,1.07452660361255,1.11104405591163,68.7,"M","NBS",3,10,0.5
2011-01-25,"M279",4,3,0.5,0.557942022350264,0.5,0,79.0377224247045,99.0377224247045,722.75,0.10935693175331,0.137029017536775,68.7,"F","NBS",3,10,0.5
2011-01-25,"M280",10,4,0.8,0.0243747345267646,0.8,0,327.17569464958,387.17569464958,649.9,0.503424672487429,0.595746568163687,68.7,"M","NBS",3,10,0.5
2011-01-25,"M295",8,5,0.75,0.278971011175132,0.75,0,243.376034933617,263.376034933617,311.583333333333,0.781094522386574,0.845282808024445,68.7,"M","NBS",3,10,0.5
2011-01-26,"M234",5,3,1,0,1,0,58.6017598178579,98.6017598178579,365.2,0.160464840684167,0.269993865875843,57.4,"F","NBS",3,10,0.5
2011-01-26,"M273",1,1,0,0.422250190234233,0,0,0,0,0,0,0,57.4,"F","NBS",3,10,0.5
2011-01-26,"M278",3,3,0.666666666666667,0.0434254740434003,0.666666666666667,0,123.60029154457,123.60029154457,58.4333333333333,2.11523602186942,2.11523602186942,57.4,"M","NBS",3,10,0.5
2011-01-26,"M279",4,4,0.75,0.0304684181584557,0.75,0,91.6887461585691,91.6887461585691,496.95,0.184502960375428,0.184502960375428,57.4,"F","NBS",3,10,0.5
2011-01-26,"M280",4,4,1,0,1,0,105.396031497306,105.396031497306,585.283333333333,0.180076939654252,0.180076939654252,57.4,"M","NBS",3,10,0.5
2011-01-26,"M283",1,1,0,1.24858645686559,0,0,0,0,0,0,0,57.4,"F","NBS",3,10,0.5
2011-01-26,"M284",1,1,1,0,1,0,0,0,0,0,0,57.4,"M","NBS",3,10,0.5
2011-01-26,"M294",1,1,1,1.3067662475272,1,0,0,0,0,0,0,57.4,"M","NBS",3,10,0.5
2011-01-26,"M295",4,4,1,0,1,0,69.2435585167828,69.2435585167828,414.05,0.167234774826187,0.167234774826187,57.4,"M","NBS",3,10,0.5
2011-01-26,"M296",1,1,1,0,1,0,0,0,0,0,0,57.4,"F","NBS",3,10,0.5
2011-01-27,"M234",7,2,1,1.18824342777644,1,0,46.0434577328854,106.043457732885,397.333333333333,0.115881185569342,0.266887896978738,45.9,"F","NBS",3,10,0.5
2011-01-27,"M278",7,4,0.857142857142857,0.0262265969303102,0.857142857142857,0,253.620657602818,273.620657602818,319.766666666667,0.793142888364904,0.855688494536071,45.9,"M","NBS",3,10,0.5
2011-01-27,"M279",5,4,0.8,0.0610919702291989,0.8,0,194.508697626878,194.508697626878,346.633333333333,0.561136737071483,0.561136737071483,45.9,"F","NBS",3,10,0.5
2011-01-27,"M280",3,2,1,0,1,0,87.8635305459552,87.8635305459552,187.866666666667,0.467690900705936,0.467690900705936,45.9,"M","NBS",3,10,0.5
2011-01-27,"M295",2,1,1,0,1,0,0,0,10.8333333333333,0,0,45.9,"M","NBS",3,10,0.5
2011-01-28,"M234",2,2,1,0.994010372066705,1,0,61.8142378421024,61.8142378421024,94.2833333333333,0.655622108984646,0.655622108984646,34.7,"F","NBS",3,10,0.5
2011-01-28,"M278",2,2,1,0.0609368363169115,1,0,42.1070065428546,42.1070065428546,52.1833333333333,0.806905267509191,0.806905267509191,34.7,"M","NBS",3,10,0.5
2011-01-28,"M279",1,1,1,0,1,0,0,0,0,0,0,34.7,"F","NBS",3,10,0.5
2011-01-28,"M280",3,2,1,0.0406245575446077,1,0,64.8151216923952,64.8151216923952,118.716666666667,0.545964804372275,0.545964804372275,34.7,"M","NBS",3,10,0.5
2011-01-28,"M284",1,1,0,1.25099298017197,0,0,0,0,0,0,0,34.7,"M","NBS",3,10,0.5
2011-01-31,"M234",4,2,0,0.61103497702124,0,0,51.8652099195598,91.8652099195598,178.833333333333,0.290019813156905,0.513691760966783,8.8,"F","NBS",3,10,0.5
2011-01-31,"M278",4,3,0.5,0.15145004328928,0.5,0,145.168076524945,145.168076524945,216.533333333333,0.670419072621359,0.670419072621359,8.8,"M","NBS",3,10,0.5
2011-01-31,"M280",1,1,0,0,0,0,0,0,0,0,0,8.8,"M","NBS",3,10,0.5
2011-01-31,"M284",6,4,0,0.729620326375253,0.333333333333333,0.333333333333333,286.630015916524,306.630015916524,145.4,1.97132060465285,2.10887218649604,8.8,"M","NBS",3,10,0.5
2011-01-31,"M292",2,1,0,0,1,1,0,20,121.133333333333,0,0.165107319757843,8.8,"F","NBS",3,10,0.5
2011-01-31,"M294",1,1,0,0,1,1,0,0,0,0,0,8.8,"M","NBS",3,10,0.5
2011-01-31,"M295",4,2,0.5,0,0.5,0,81.0431983574192,101.043198357419,137.9,0.587695419560691,0.732728051902968,8.8,"M","NBS",3,10,0.5
2011-02-01,"M234",7,2,0.285714285714286,0.200926333520021,0.285714285714286,0,68.3593446428504,128.35934464285,188.35,0.362937853160873,0.681493733171491,3.9,"F","NBS",3,10,0.5
2011-02-01,"M278",10,5,0.7,0.104470151120561,0.7,0,342.866991032551,382.866991032551,358.716666666667,0.955815614085074,1.06732423277206,3.9,"M","NBS",3,10,0.5
2011-02-01,"M279",3,2,0.333333333333333,0.0296967382158219,0.333333333333333,0,42.154477816716,62.154477816716,209.616666666667,0.201102700882799,0.29651496135827,3.9,"F","NBS",3,10,0.5
2011-02-01,"M280",7,2,1,0,1,0,48,88,242.883333333333,0.197625746243052,0.362313868112262,3.9,"M","NBS",3,10,0.5
2011-02-01,"M284",2,1,1,0,1,0,0,20,27.55,0,0.725952813067151,3.9,"M","NBS",3,10,0.5
2011-02-01,"M292",2,1,0,1.06406517442535,0,0,0,20,254.3,0,0.0786472670074715,3.9,"F","NBS",3,10,0.5
2011-02-01,"M295",7,2,1,0,1,0,186.118241986109,226.118241986109,308.9,0.602519397818419,0.732011142719681,3.9,"M","NBS",3,10,0.5
2011-02-02,"M234",6,3,0.833333333333333,0.081360812927291,0.833333333333333,0,145.533228037045,185.533228037045,242.983333333333,0.598943252776095,0.763563597106982,1,"F","NBS",3,10,0.5
2011-02-02,"M278",11,7,0.818181818181818,0.100580937304237,0.818181818181818,0,494.113246050998,494.113246050998,454.116666666667,1.08807555925643,1.08807555925643,1,"M","NBS",3,10,0.5
2011-02-02,"M279",5,5,0.2,0.386152918873073,0.2,0,163.234745251431,163.234745251431,660.1,0.247287903728876,0.247287903728876,1,"F","NBS",3,10,0.5
2011-02-02,"M280",11,5,0.909090909090909,0.0995842523278891,0.909090909090909,0,407.887953279854,427.887953279854,369.883333333333,1.10274758693242,1.15681869043353,1,"M","NBS",3,10,0.5
2011-02-02,"M284",6,5,0.5,0.259797981537373,0.5,0,307.328631749921,307.328631749921,135.916666666667,2.26115486266036,2.26115486266036,1,"M","NBS",3,10,0.5
2011-02-02,"M292",1,1,0,0.359074201610383,0,0,0,0,0,0,0,1,"F","NBS",3,10,0.5
2011-02-02,"M295",9,4,0.777777777777778,0.175954628130058,0.777777777777778,0,188.677007246513,248.677007246513,182.933333333333,1.03139763436505,1.35938597255747,1,"M","NBS",3,10,0.5
2011-02-03,"M278",1,1,0,1.09542677560678,0,0,0,0,0,0,0,0.1,"M","NBS",3,10,0.5
2011-02-03,"M280",3,3,0.666666666666667,0.365142258535593,0.666666666666667,0,135.278631075215,135.278631075215,254.916666666667,0.530677859726245,0.530677859726245,0.1,"M","NBS",3,10,0.5
2011-02-03,"M284",1,1,0,0.23168055680873,0,0,0,0,0,0,0,0.1,"M","NBS",3,10,0.5
2011-02-03,"M295",1,1,1,0,1,0,0,0,0,0,0,0.1,"M","NBS",3,10,0.5
2011-02-08,"M234",1,1,1,0,1,0,0,0,0,0,0,21.1,"F","NBS",3,10,0.5
2011-02-08,"M278",1,1,0,0.0192521588615514,0,0,0,0,0,0,0,21.1,"M","NBS",3,10,0.5
2011-02-08,"M280",1,1,1,0,1,0,0,0,0,0,0,21.1,"M","NBS",3,10,0.5
2011-02-08,"M283",1,1,0,0.992799530984159,0,0,0,0,0,0,0,21.1,"F","NBS",3,10,0.5
2011-02-08,"M284",1,1,0,0.197997242256364,0,0,0,0,0,0,0,21.1,"M","NBS",3,10,0.5
2011-02-08,"M289",1,1,1,2.99122827354906,1,0,0,0,0,0,0,21.1,"F","NBS",3,10,0.5
2011-02-08,"M295",1,1,1,0,1,0,0,0,0,0,0,21.1,"M","NBS",3,10,0.5
2011-02-08,"M296",1,1,0,0.0192521588615514,0,0,0,0,0,0,0,21.1,"F","NBS",3,10,0.5
2011-02-08,"M297",1,1,0,0.72097185584066,0,0,0,0,0,0,0,21.1,"M","NBS",3,10,0.5
2011-02-08,"M298",1,1,1,0.620000293305853,1,0,0,0,0,0,0,21.1,"F","NBS",3,10,0.5
2011-02-16,"M234",1,1,1,0,1,0,0,0,0,0,0,92.7,"F","NBS",3,10,0.5
2011-02-16,"M278",1,1,1,0,1,0,0,0,0,0,0,92.7,"M","NBS",3,10,0.5
2011-02-16,"M279",1,1,1,0,1,0,0,0,0,0,0,92.7,"F","NBS",3,10,0.5
2011-02-16,"M280",1,1,1,0,1,0,0,0,0,0,0,92.7,"M","NBS",3,10,0.5
2011-02-16,"M283",1,1,1,0,1,0,0,0,0,0,0,92.7,"F","NBS",3,10,0.5
2011-02-16,"M284",1,1,1,0,1,0,0,0,0,0,0,92.7,"M","NBS",3,10,0.5
2011-02-16,"M295",1,1,1,0,1,0,0,0,0,0,0,92.7,"M","NBS",3,10,0.5
2011-02-16,"M296",1,1,1,0,1,0,0,0,0,0,0,92.7,"F","NBS",3,10,0.5
2011-02-21,"M392",4,1,1,0.617477654312789,1,0,0,60,290.466666666667,0,0.206564149644251,90.5,"F","NBS",3,10,0.5
2011-02-21,"M417",1,1,1,0.617477654312789,1,0,0,0,0,0,0,90.5,"M","NBS",3,10,0.5
2011-02-21,"M457",2,1,1,0.617477654312789,1,0,0,20,83.4666666666667,0,0.23961661341853,90.5,"F","NBS",3,10,0.5
2011-02-21,"M460",1,1,1,0.617477654312789,1,0,0,0,0,0,0,90.5,"M","NBS",3,10,0.5
2011-02-22,"M392",1,1,1,0.617477654312789,1,0,0,0,0,0,0,82.6,"F","NBS",3,10,0.5
2011-02-22,"M417",1,1,1,0.617477654312789,1,0,0,0,0,0,0,82.6,"M","NBS",3,10,0.5
2011-02-22,"M460",1,1,1,0.617477654312789,1,0,0,0,0,0,0,82.6,"M","NBS",3,10,0.5
2011-02-24,"M234",1,1,1,0,1,0,0,0,0,0,0,62.2,"F","NBS",3,10,0.5
2011-02-24,"M278",1,1,1,0,1,0,0,0,0,0,0,62.2,"M","NBS",3,10,0.5
2011-02-24,"M279",1,1,1,0,1,0,0,0,0,0,0,62.2,"F","NBS",3,10,0.5
2011-02-24,"M280",1,1,1,0,1,0,0,0,0,0,0,62.2,"M","NBS",3,10,0.5
2011-02-24,"M283",1,1,0,12.1220705614161,0,0,0,0,0,0,0,62.2,"F","NBS",3,10,0.5
2011-02-24,"M292",1,1,0,0.142599097005574,1,1,0,0,0,0,0,62.2,"F","NBS",3,10,0.5
2011-02-24,"M294",1,1,1,0.0284294157388831,1,0,0,0,0,0,0,62.2,"M","NBS",3,10,0.5
2011-02-24,"M295",1,1,1,0,1,0,0,0,0,0,0,62.2,"M","NBS",3,10,0.5
2011-02-24,"M296",1,1,0,1.25099298017197,0,0,0,0,0,0,0,62.2,"F","NBS",3,10,0.5
2011-02-24,"M297",1,1,1,0,1,0,0,0,0,0,0,62.2,"M","NBS",3,10,0.5
2011-02-24,"M299",1,1,0,0,1,1,0,0,0,0,0,62.2,"M","NBS",3,10,0.5
2011-03-07,"M234",1,1,1,0,1,0,0,0,0,0,0,4.4,"F","NBS",3,10,0.5
2011-03-07,"M278",3,2,1,0,1,0,28.2842712474619,48.2842712474619,202.316666666667,0.139801983264496,0.238656913654149,4.4,"M","NBS",3,10,0.5
2011-03-07,"M279",1,1,1,0,1,0,0,0,0,0,0,4.4,"F","NBS",3,10,0.5
2011-03-07,"M284",2,1,0,0.12165135956831,0,0,0,20,40.05,0,0.499375780274657,4.4,"M","NBS",3,10,0.5
2011-03-07,"M296",1,1,0,0.12165135956831,0,0,0,0,0,0,0,4.4,"F","NBS",3,10,0.5
2011-03-07,"M297",1,1,0,0.72097185584066,0,0,0,0,0,0,0,4.4,"M","NBS",3,10,0.5
2011-03-08,"M234",1,1,1,0,1,0,0,0,0,0,0,9,"F","NBS",3,10,0.5
2011-03-08,"M278",1,1,1,0,1,0,0,0,0,0,0,9,"M","NBS",3,10,0.5
2011-03-08,"M279",6,4,1,0.0588148448235692,1,0,131.7184784883,171.7184784883,415.766666666667,0.316808655066864,0.413016463934017,9,"F","NBS",3,10,0.5
2011-03-08,"M280",1,1,1,0,1,0,0,0,0,0,0,9,"M","NBS",3,10,0.5
2011-03-08,"M283",1,1,0,0,1,1,0,0,0,0,0,9,"F","NBS",3,10,0.5
2011-03-08,"M284",2,2,1,0.176444534470707,1,0,60.8769250208977,60.8769250208977,180.716666666667,0.336863921539598,0.336863921539598,9,"M","NBS",3,10,0.5
2011-03-08,"M292",1,1,0,0,1,1,0,0,0,0,0,9,"F","NBS",3,10,0.5
2011-03-08,"M295",1,1,1,0,1,0,0,0,0,0,0,9,"M","NBS",3,10,0.5
2011-03-08,"M296",1,1,1,0,1,0,0,0,0,0,0,9,"F","NBS",3,10,0.5
2011-03-08,"M297",2,2,0,0.72097185584066,0,0,4.24264068711928,4.24264068711928,116.35,0.0364644665846092,0.0364644665846092,9,"M","NBS",3,10,0.5
2011-03-08,"M299",1,1,0,0.248124574618701,1,1,0,0,0,0,0,9,"M","NBS",3,10,0.5
2011-03-08,"M300",1,1,1,0,1,0,0,0,0,0,0,9,"M","NBS",3,10,0.5
2011-03-09,"M234",4,2,1,0.154369413578197,1,0,78.8923316932641,98.8923316932641,120.066666666667,0.657071057967219,0.82364518345306,15.1,"F","NBS",3,10,0.5
2011-03-09,"M278",5,3,1,0.246991061725116,1,0,237.098427828134,237.098427828134,260.75,0.909294066454973,0.909294066454973,15.1,"M","NBS",3,10,0.5
2011-03-09,"M279",3,2,1,0.411651769541859,1,0,78.8923316932641,78.8923316932641,130.583333333333,0.604153146342801,0.604153146342801,15.1,"F","NBS",3,10,0.5
2011-03-09,"M280",6,1,1,0,1,0,0,100,188.666666666667,0,0.530035335689046,15.1,"M","NBS",3,10,0.5
2011-03-09,"M283",1,1,0,0.997253434071662,0,0,0,0,0,0,0,15.1,"F","NBS",3,10,0.5
2011-03-09,"M284",1,1,1,0,1,0,0,0,0,0,0,15.1,"M","NBS",3,10,0.5
2011-03-09,"M294",1,1,1,0,1,0,0,0,0,0,0,15.1,"M","NBS",3,10,0.5
2011-03-09,"M295",2,2,1,0,1,0,42.7200187265877,42.7200187265877,20.2666666666667,2.10789566085136,2.10789566085136,15.1,"M","NBS",3,10,0.5
2011-03-09,"M296",5,4,0.8,0.316238809721618,0.8,0,147.993299664056,167.993299664056,464.016666666667,0.318939620697653,0.362041520773081,15.1,"F","NBS",3,10,0.5
2011-03-09,"M297",5,1,1,0,1,0,0,60,182.433333333333,0,0.328887264754248,15.1,"M","NBS",3,10,0.5
2011-03-09,"M298",1,1,1,0,1,0,0,0,0,0,0,15.1,"F","NBS",3,10,0.5
2011-03-10,"M234",4,4,1,0.229552891427039,1,0,115.388409388778,115.388409388778,367,0.314409834846806,0.314409834846806,22.6,"F","NBS",3,10,0.5
2011-03-10,"M278",3,2,1,0,1,0,85.0411665018772,85.0411665018772,62.7333333333333,1.35559776570474,1.35559776570474,22.6,"M","NBS",3,10,0.5
2011-03-10,"M279",4,3,1,0,1,0,161.831308336469,181.831308336469,507.083333333333,0.319141446185312,0.358582695158196,22.6,"F","NBS",3,10,0.5
2011-03-10,"M280",11,4,1,0,1,0,265.818000597917,325.818000597917,538.583333333333,0.493550364718397,0.60495373776497,22.6,"M","NBS",3,10,0.5
2011-03-10,"M283",5,5,0,1.44525556605701,0.2,0.2,237.687153859742,237.687153859742,452.033333333333,0.525817757967131,0.525817757967131,22.6,"F","NBS",3,10,0.5
2011-03-10,"M284",3,2,0,0.419639269743893,0.666666666666667,0.666666666666667,38.0525951808809,58.0525951808809,200.783333333333,0.189520686548755,0.289130547925031,22.6,"M","NBS",3,10,0.5
2011-03-10,"M292",5,2,0,0.308823200648565,0.8,0.8,38.0525951808809,98.0525951808809,155.333333333333,0.244973788718117,0.631239883138718,22.6,"F","NBS",3,10,0.5
2011-03-10,"M295",7,5,1,0.0859239746843911,1,0,299.151517728964,319.151517728964,368.033333333333,0.812838106319076,0.867181010041565,22.6,"M","NBS",3,10,0.5
2011-03-10,"M296",3,3,0.666666666666667,0.691366818878767,0.666666666666667,0,147.524773214114,147.524773214114,410.15,0.3596849279876,0.3596849279876,22.6,"F","NBS",3,10,0.5
2011-03-10,"M297",1,1,1,0,1,0,0,0,0,0,0,22.6,"M","NBS",3,10,0.5
2011-03-10,"M298",1,1,1,0,1,0,0,0,0,0,0,22.6,"F","NBS",3,10,0.5
2011-03-10,"M299",5,1,0,0.142599097005574,1,1,0,80,249.116666666667,0,0.321134675854687,22.6,"M","NBS",3,10,0.5
2011-03-11,"M234",2,2,1,0,1,0,44.0454310910905,44.0454310910905,101.916666666667,0.432171032782572,0.432171032782572,31.5,"F","NBS",3,10,0.5
2011-03-11,"M279",1,1,1,0,1,0,0,0,0,0,0,31.5,"F","NBS",3,10,0.5
2011-03-11,"M280",3,1,1,0,1,0,0,40,176.3,0,0.22688598979013,31.5,"M","NBS",3,10,0.5
2011-03-11,"M283",2,2,0,0.66217544752178,0,0,121.016527796826,121.016527796826,186.683333333333,0.648244948469741,0.648244948469741,31.5,"F","NBS",3,10,0.5
2011-03-11,"M284",2,2,0.5,0.071299548502787,1,0.5,121.655250605964,121.655250605964,457.183333333333,0.266097300002109,0.266097300002109,31.5,"M","NBS",3,10,0.5
2011-03-11,"M292",1,1,0,0.973719615220531,0,0,0,0,0,0,0,31.5,"F","NBS",3,10,0.5
2011-03-11,"M295",5,3,0.8,0.00385043177231028,0.8,0,55.7188338934676,95.7188338934676,562.316666666667,0.0990880000476616,0.170222295669939,31.5,"M","NBS",3,10,0.5
2011-03-11,"M296",4,2,0.75,0.518525114159075,0.75,0,80.1124210094789,120.112421009479,337.133333333333,0.237628300403833,0.356275719822461,31.5,"F","NBS",3,10,0.5
2011-03-12,"M234",1,1,1,0,1,0,0,0,0,0,0,41.3,"F","NBS",3,10,0.5
2011-03-12,"M278",2,1,1,0,1,0,0,20,652.1,0,0.0306701426161632,41.3,"M","NBS",3,10,0.5
2011-03-12,"M280",3,1,1,0,1,0,0,40,371.5,0,0.107671601615074,41.3,"M","NBS",3,10,0.5
2011-03-12,"M283",4,3,0,0.90240228161189,0,0,161.135889607648,161.135889607648,126.1,1.27784210632552,1.27784210632552,41.3,"F","NBS",3,10,0.5
2011-03-12,"M292",1,1,0,0.0988427815360916,0,0,0,0,0,0,0,41.3,"F","NBS",3,10,0.5
2011-03-12,"M295",4,2,0.5,1.35818709641531,0.5,0,124.257796536073,144.257796536073,588.433333333333,0.211167161167064,0.245155718352811,41.3,"M","NBS",3,10,0.5
2011-03-12,"M296",1,1,1,0,1,0,0,0,0,0,0,41.3,"F","NBS",3,10,0.5
2011-03-13,"M234",1,1,0,0.0192521588615514,0,0,0,0,0,0,0,51.7,"F","NBS",3,10,0.5
2011-03-13,"M278",1,1,1,0,1,0,0,0,0,0,0,51.7,"M","NBS",3,10,0.5
2011-03-13,"M280",4,1,1,0,1,0,0,60,516.8,0,0.11609907120743,51.7,"M","NBS",3,10,0.5
2011-03-13,"M283",3,3,0,1.02087103262034,0,0,107.295941901076,107.295941901076,197.95,0.542035574140319,0.542035574140319,51.7,"F","NBS",3,10,0.5
2011-03-13,"M295",2,1,0,2.71637419283062,0,0,0,20,545.25,0,0.036680421824851,51.7,"M","NBS",3,10,0.5
2011-03-13,"M296",1,1,0,1.25099298017197,0,0,0,0,0,0,0,51.7,"F","NBS",3,10,0.5
2011-03-14,"M278",3,2,1,0,1,0,40.2492235949962,40.2492235949962,131.333333333333,0.306466169505047,0.306466169505047,62.4,"M","NBS",3,10,0.5
2011-03-14,"M279",4,2,1,0,1,0,40.2492235949962,60.2492235949962,238.5,0.168759847358475,0.252617289706483,62.4,"F","NBS",3,10,0.5
2011-03-14,"M280",1,1,1,0,1,0,0,0,0,0,0,62.4,"M","NBS",3,10,0.5
2011-03-14,"M284",4,2,0.5,0,1,0.5,104.690018626419,144.690018626419,147.066666666667,0.711854161104392,0.983839655211373,62.4,"M","NBS",3,10,0.5
2011-03-14,"M292",3,1,0,0,1,1,0,40,166.75,0,0.239880059970015,62.4,"F","NBS",3,10,0.5
2011-03-14,"M295",1,1,1,0,1,0,0,0,0,0,0,62.4,"M","NBS",3,10,0.5
2011-03-14,"M296",1,1,1,0.355683697757103,1,0,0,0,0,0,0,62.4,"F","NBS",3,10,0.5
2011-03-14,"M297",2,1,0,0.488164877563746,0,0,0,20,233.966666666667,0,0.0854822624305457,62.4,"M","NBS",3,10,0.5
2011-03-15,"M234",4,3,0.5,0.504682086348962,0.5,0,133.348552331467,133.348552331467,450.366666666667,0.296088858703576,0.296088858703576,72.7,"F","NBS",3,10,0.5
2011-03-15,"M278",2,2,1,0,1,0,35.0570962859162,35.0570962859162,122.616666666667,0.285908084430471,0.285908084430471,72.7,"M","NBS",3,10,0.5
2011-03-15,"M279",4,4,0.75,0.382640866958025,0.75,0,139.812758796885,139.812758796885,427.483333333333,0.327060139881207,0.327060139881207,72.7,"F","NBS",3,10,0.5
2011-03-15,"M280",7,2,1,0,1,0,175.285481429581,195.285481429581,152.15,1.1520570583607,1.28350628609649,72.7,"M","NBS",3,10,0.5
2011-03-15,"M283",2,2,0,1.07369318126844,0.5,0.5,64.4980619863884,64.4980619863884,523.05,0.123311465417051,0.123311465417051,72.7,"F","NBS",3,10,0.5
2011-03-15,"M284",6,6,0.666666666666667,0.144520232913621,1,0.333333333333333,430.209780640531,430.209780640531,430.566666666667,0.999171124813496,0.999171124813496,72.7,"M","NBS",3,10,0.5
2011-03-15,"M292",1,1,0,0,1,1,0,0,0,0,0,72.7,"F","NBS",3,10,0.5
2011-03-15,"M295",3,2,1,0,1,0,35.0570962859162,55.0570962859162,197.5,0.177504284991981,0.278770107776791,72.7,"M","NBS",3,10,0.5
2011-03-15,"M296",2,1,1,0,1,0,0,20,44.0333333333333,0,0.454201362604088,72.7,"F","NBS",3,10,0.5
2011-03-15,"M297",2,1,1,0.281296866928029,1,0,0,0,14,0,0,72.7,"M","NBS",3,10,0.5
2011-03-15,"M299",1,1,0,0,1,1,0,0,0,0,0,72.7,"M","NBS",3,10,0.5
2011-03-15,"M300",1,1,1,0,1,0,0,0,0,0,0,72.7,"M","NBS",3,10,0.5
2011-03-16,"M234",3,2,0.666666666666667,0.5101878226107,0.666666666666667,0,30.8058436014987,50.8058436014987,439.283333333333,0.0701275037405594,0.115656205793145,82.1,"F","NBS",3,10,0.5
2011-03-16,"M278",5,3,1,0,1,0,68.6725689138594,108.672568913859,463.783333333333,0.148070368161554,0.234317538176288,82.1,"M","NBS",3,10,0.5
2011-03-16,"M279",5,4,0.8,0.342357435736707,0.8,0,136.650651550481,156.650651550481,590.233333333333,0.231519712346215,0.265404616621361,82.1,"F","NBS",3,10,0.5
2011-03-16,"M280",3,3,1,0,1,0,68.6725689138594,68.6725689138594,541.533333333333,0.126811342325236,0.126811342325236,82.1,"M","NBS",3,10,0.5
2011-03-16,"M283",3,3,0,0.509471646466863,0.333333333333333,0.333333333333333,115.691259458782,115.691259458782,87.8,1.31766810317519,1.31766810317519,82.1,"F","NBS",3,10,0.5
2011-03-16,"M284",6,5,0.166666666666667,4.6918281374415,0.333333333333333,0.166666666666667,331.697062136926,331.697062136926,618.416666666667,0.536365010866879,0.536365010866879,82.1,"M","NBS",3,10,0.5
2011-03-16,"M292",1,1,0,0.867121397481728,1,1,0,0,0,0,0,82.1,"F","NBS",3,10,0.5
2011-03-16,"M295",2,2,0.5,0.76528173391605,0.5,0,41.6293165929973,41.6293165929973,101.416666666667,0.410478060078856,0.410478060078856,82.1,"M","NBS",3,10,0.5
2011-03-16,"M296",3,2,0.666666666666667,0.435588749175733,0.666666666666667,0,38.0525951808809,58.0525951808809,432.516666666667,0.0879794886845537,0.134220481324529,82.1,"F","NBS",3,10,0.5
2011-03-16,"M297",3,2,0.333333333333333,1.11414126753074,0.333333333333333,0,58.1807528311554,78.1807528311554,155.6,0.373912293259354,0.502446997629534,82.1,"M","NBS",3,10,0.5
2011-03-17,"M234",4,3,0.75,0.30551748851062,0.75,0,170.902043146886,170.902043146886,376.383333333333,0.454063790852108,0.454063790852108,89.9,"F","NBS",3,10,0.5
2011-03-17,"M278",2,2,1,0,1,0,49.7393204617835,49.7393204617835,79.8666666666667,0.622779471558225,0.622779471558225,89.9,"M","NBS",3,10,0.5
2011-03-17,"M279",1,1,1,0,1,0,0,0,0,0,0,89.9,"F","NBS",3,10,0.5
