"","spaceval","logit.values","high","low"
"46",0.185199367153089,0.982442432544699,0.985672183653638,0.978500516747418
"47",0.18931490864538,0.98251784950962,0.985710059391557,0.978627997706757
"48",0.193430450137671,0.982592948267432,0.985746868776547,0.978756171337147
"49",0.197545991629961,0.982667730111532,0.98578259403468,0.97888505396921
"50",0.201661533122252,0.982742196330488,0.985817215439314,0.979014663906044
"51",0.205777074614543,0.982816348208041,0.985850711127231,0.979145021606998
"52",0.209892616106834,0.982890187023132,0.985883056888865,0.979276149897353
"53",0.214008157599125,0.982963714049906,0.985914225928211,0.979408074208319
"54",0.218123699091416,0.983036930557732,0.985944188587066,0.979540822852709
"55",0.222239240583707,0.983109837811215,0.985972912027088,0.979674427342789
"56",0.226354782075998,0.983182437070212,0.986000359861703,0.979808922758277
"57",0.230470323568288,0.983254729589846,0.986026491728046,0.979944348174318
"58",0.234585865060579,0.983326716620519,0.986051262786734,0.980080747161614
"59",0.23870140655287,0.983398399407928,0.986074623134249,0.980218168373955
"60",0.242816948045161,0.983469779193077,0.986096517108733,0.980356666242334
"61",0.246932489537452,0.983540857212296,0.986116882464797,0.980496301800049
"62",0.251048031029743,0.983611634697249,0.98613564938607,0.980637143670057
"63",0.255163572522034,0.983682112874952,0.98615273929498,0.980779269255111
"64",0.259279114014324,0.983752292967789,0.986168063406709,0.980922766183712
"65",0.263394655506615,0.983822176193521,0.986181520957079,0.981067734082133
"66",0.267510196998906,0.983891763765305,0.986192997010089,0.98121428676679
"67",0.271625738491197,0.983961056891705,0.986202359716847,0.981362554985223
"68",0.275741279983488,0.98403005677671,0.986209456848679,0.981512689882899
"69",0.279856821475779,0.984098764619742,0.986214111355274,0.981664867444968
"70",0.28397236296807,0.984167181615678,0.986216115591008,0.981819294269859
"71",0.288087904460361,0.984235308954857,0.986215223687116,0.981976215197016
"72",0.292203445952651,0.984303147823099,0.986211141286685,0.982135923571811
"73",0.296318987444942,0.984370699401717,0.986203511435989,0.982298775354123
"74",0.300434528937233,0.98443796486753,0.986191894713814,0.982465208988922
"75",0.304550070429524,0.984504945392881,0.986175740435057,0.98263577420258
"76",0.308665611921815,0.984571642145647,0.986154343481896,0.982811175171615
"77",0.312781153414106,0.984638056289254,0.986126776891104,0.98299233793528
"78",0.316896694906397,0.984704188982695,0.986091781151019,0.983180521098511
"79",0.321012236398687,0.984770041380537,0.986047570469268,0.983377509564111
"80",0.325127777890978,0.98483561463294,0.985991464292448,0.983585983012976
"81",0.329243319383269,0.984900909885671,0.98591910144429,0.98381030176585
"82",0.33335886087556,0.984965928280115,0.985822454621258,0.984058492287625
"83",0.337474402367851,0.985030670953292,0.985683153019374,0.98434892456044
"84",0.341589943860142,0.985095139037869,0.985427954033001,0.984754840384795
"85",0.345705485352433,0.985159333662173,0.985159333662173,0.985159333662173
"86",0.349821026844723,0.985223255950209,0.985223255950209,0.985223255950209
"87",0.353936568337014,0.985286907021669,0.985286907021669,0.985286907021669
"88",0.358052109829305,0.985350287991949,0.985350287991949,0.985350287991949
"89",0.362167651321596,0.985413399972163,0.985413399972163,0.985413399972163
"90",0.366283192813887,0.985476244069154,0.985476244069154,0.985476244069154
"91",0.370398734306178,0.98553882138551,0.98553882138551,0.98553882138551
"92",0.374514275798469,0.985601133019577,0.985601133019577,0.985601133019577
"93",0.37862981729076,0.985663180065474,0.985663180065474,0.985663180065474
"94",0.38274535878305,0.985724963613104,0.985724963613104,0.985724963613104
"95",0.386860900275341,0.985786484748173,0.985786484748173,0.985786484748173
"96",0.390976441767632,0.985847744552195,0.985847744552195,0.985847744552195
"97",0.395091983259923,0.985908744102514,0.985908744102514,0.985908744102514
"98",0.399207524752214,0.985969484472314,0.985969484472314,0.985969484472314
"99",0.403323066244505,0.986029966730634,0.986029966730634,0.986029966730634
"100",0.407438607736796,0.986090191942377,0.986090191942377,0.986090191942377
