"","spaceval","logit.values","high","low"
"91",0.909090909090909,0.877892232110021,0.877892232110021,0.877892232110021
"92",0.919191919191919,0.876709950928543,0.876709950928543,0.876709950928543
"93",0.929292929292929,0.875517845744204,0.875517845744204,0.875517845744204
"94",0.939393939393939,0.874315866402176,0.874315866402176,0.874315866402176
"95",0.94949494949495,0.873103963114343,0.873103963114343,0.873103963114343
"96",0.95959595959596,0.871882086474098,0.871882086474098,0.871882086474098
"97",0.96969696969697,0.870650187471319,0.870650187471319,0.870650187471319
"98",0.97979797979798,0.869408217507524,0.869408217507524,0.869408217507524
"99",0.98989898989899,0.868156128411205,0.868156128411205,0.868156128411205
"100",1,0.866893872453328,0.866893872453328,0.866893872453328
